Time,Longitude,Latitude
2017-08-29 18:59:12,-106.2163997,39.9612164
2017-08-29 18:59:13,-106.2163997,39.9612164
2017-08-29 18:59:13,-106.2163997,39.9612164
2017-08-29 18:59:13,-106.2163997,39.9612165
2017-08-29 18:59:13,-106.2163997,39.9612165
2017-08-29 18:59:13,-106.2163997,39.9612165
2017-08-29 18:59:14,-106.2163997,39.9612165
2017-08-29 18:59:14,-106.2163997,39.9612165
2017-08-29 18:59:14,-106.2163996,39.9612166
2017-08-29 18:59:14,-106.2163997,39.9612166
2017-08-29 18:59:14,-106.2163997,39.9612166
2017-08-29 18:59:15,-106.2163997,39.9612166
2017-08-29 18:59:15,-106.2163997,39.9612166
2017-08-29 18:59:15,-106.2163997,39.9612167
2017-08-29 18:59:15,-106.2163997,39.9612167
2017-08-29 18:59:15,-106.2163997,39.9612167
2017-08-29 18:59:16,-106.2163996,39.9612167
2017-08-29 18:59:16,-106.2163996,39.9612167
2017-08-29 18:59:16,-106.2163996,39.9612167
2017-08-29 18:59:16,-106.2163996,39.9612168
2017-08-29 18:59:16,-106.2163996,39.9612168
2017-08-29 18:59:17,-106.2163994,39.9612169
2017-08-29 18:59:17,-106.2163988,39.9612169
2017-08-29 18:59:17,-106.2163981,39.9612173
2017-08-29 18:59:17,-106.2163978,39.9612173
2017-08-29 18:59:17,-106.2163976,39.9612172
2017-08-29 18:59:18,-106.2163974,39.961217
2017-08-29 18:59:18,-106.2163972,39.961217
2017-08-29 18:59:18,-106.2163971,39.9612169
2017-08-29 18:59:18,-106.2163969,39.9612166
2017-08-29 18:59:18,-106.2163967,39.9612165
2017-08-29 18:59:19,-106.2163966,39.9612165
2017-08-29 18:59:19,-106.2163965,39.9612164
2017-08-29 18:59:19,-106.2163963,39.9612164
2017-08-29 18:59:19,-106.2163961,39.9612161
2017-08-29 18:59:20,-106.2163958,39.9612161
2017-08-29 18:59:20,-106.2163955,39.961216
2017-08-29 18:59:20,-106.2163952,39.9612159
2017-08-29 18:59:20,-106.216395,39.9612157
2017-08-29 18:59:20,-106.216395,39.9612155
2017-08-29 18:59:21,-106.2163948,39.9612154
2017-08-29 18:59:21,-106.2163947,39.9612153
2017-08-29 18:59:21,-106.2163949,39.9612152
2017-08-29 18:59:21,-106.2163947,39.9612151
2017-08-29 18:59:21,-106.2163946,39.9612151
2017-08-29 18:59:22,-106.2163945,39.961215
2017-08-29 18:59:22,-106.2163944,39.9612151
2017-08-29 18:59:22,-106.2163943,39.9612152
2017-08-29 18:59:22,-106.2163944,39.9612152
2017-08-29 18:59:22,-106.2163944,39.9612152
2017-08-29 18:59:23,-106.2163944,39.9612153
2017-08-29 18:59:23,-106.2163943,39.9612153
2017-08-29 18:59:23,-106.2163945,39.9612154
2017-08-29 18:59:23,-106.2163946,39.9612153
2017-08-29 18:59:24,-106.2163946,39.9612154
2017-08-29 18:59:24,-106.2163948,39.9612154
2017-08-29 18:59:24,-106.2163948,39.9612154
2017-08-29 18:59:24,-106.2163951,39.9612153
2017-08-29 18:59:24,-106.2163951,39.9612153
2017-08-29 18:59:24,-106.2163953,39.9612153
2017-08-29 18:59:25,-106.2163953,39.9612153
2017-08-29 18:59:25,-106.2163953,39.9612152
2017-08-29 18:59:25,-106.2163954,39.9612152
2017-08-29 18:59:25,-106.2163953,39.9612153
2017-08-29 18:59:26,-106.2163954,39.9612153
2017-08-29 18:59:26,-106.2163955,39.9612153
2017-08-29 18:59:26,-106.2163955,39.9612153
2017-08-29 18:59:26,-106.2163956,39.9612152
2017-08-29 18:59:26,-106.2163954,39.9612152
2017-08-29 18:59:26,-106.2163954,39.961215
2017-08-29 18:59:27,-106.2163952,39.961215
2017-08-29 18:59:27,-106.2163951,39.9612148
2017-08-29 18:59:27,-106.216395,39.9612147
2017-08-29 18:59:27,-106.2163951,39.9612146
2017-08-29 18:59:27,-106.216395,39.9612147
2017-08-29 18:59:28,-106.2163951,39.9612146
2017-08-29 18:59:28,-106.2163953,39.9612147
2017-08-29 18:59:28,-106.2163954,39.9612146
2017-08-29 18:59:28,-106.2163958,39.9612145
2017-08-29 18:59:28,-106.216396,39.9612144
2017-08-29 18:59:29,-106.2163963,39.9612142
2017-08-29 18:59:29,-106.2163966,39.9612141
2017-08-29 18:59:29,-106.2163967,39.9612141
2017-08-29 18:59:29,-106.2163968,39.9612141
2017-08-29 18:59:29,-106.2163969,39.961214
2017-08-29 18:59:30,-106.216397,39.961214
2017-08-29 18:59:30,-106.2163971,39.961214
2017-08-29 18:59:30,-106.2163972,39.9612141
2017-08-29 18:59:30,-106.2163972,39.9612141
2017-08-29 18:59:30,-106.2163972,39.9612141
2017-08-29 18:59:31,-106.2163971,39.9612142
2017-08-29 18:59:31,-106.216397,39.9612144
2017-08-29 18:59:31,-106.216397,39.9612146
2017-08-29 18:59:31,-106.216397,39.9612148
2017-08-29 18:59:31,-106.2163971,39.9612149
2017-08-29 18:59:32,-106.2163972,39.961215
2017-08-29 18:59:32,-106.2163974,39.9612151
2017-08-29 18:59:32,-106.2163975,39.9612151
2017-08-29 18:59:32,-106.2163976,39.9612151
2017-08-29 18:59:32,-106.2163978,39.9612151
2017-08-29 18:59:33,-106.216398,39.961215
2017-08-29 18:59:33,-106.2163981,39.9612149
2017-08-29 18:59:33,-106.2163983,39.9612148
2017-08-29 18:59:33,-106.2163983,39.9612148
2017-08-29 18:59:33,-106.216398,39.9612147
2017-08-29 18:59:34,-106.2163977,39.9612147
2017-08-29 18:59:34,-106.2163975,39.9612145
2017-08-29 18:59:34,-106.2163975,39.9612146
2017-08-29 18:59:34,-106.2163974,39.9612145
2017-08-29 18:59:34,-106.2163973,39.9612146
2017-08-29 18:59:35,-106.2163971,39.9612146
2017-08-29 18:59:35,-106.2163969,39.9612145
2017-08-29 18:59:35,-106.2163968,39.9612146
2017-08-29 18:59:35,-106.2163965,39.9612146
2017-08-29 18:59:36,-106.2163965,39.9612149
2017-08-29 18:59:36,-106.2163967,39.9612147
2017-08-29 18:59:36,-106.2163968,39.9612147
2017-08-29 18:59:36,-106.2163966,39.9612142
